NumLeft,FieldAreaLeft,ItemSurfaceAreaLeft,NumRight,FieldAreaRight,ItemSurfaceAreaRight,Ratio L/R,LogRatio,Log - Normalized,Difficulty Coefficient,,
21,"30,625",130.04,21,"30,625",130.04,1.00,0.00,0.00,1.00,,
21,"30,625",130.04,21,"33,611.11",130.04,1.00,0.00,0.00,1.00,,
21,"30,625",130.04,21,"36,736.11",130.04,1.00,0.00,0.00,1.00,,
21,"30,625",130.04,25,"40,000",130.04,0.84,-0.08,0.05,0.95,,
21,"33,611.11",130.04,1,"5,625",130.04,21.00,1.32,0.84,0.16,,
21,"33,611.11",130.04,5,"6,944.44",130.04,4.20,0.62,0.40,0.60,,
21,"33,611.11",130.04,5,"8,402.78",130.04,4.20,0.62,0.40,0.60,,
21,"33,611.11",130.04,9,"10,000",130.04,2.33,0.37,0.23,0.77,,
21,"33,611.11",130.04,9,"11,736.11",130.04,2.33,0.37,0.23,0.77,,
21,"33,611.11",130.04,9,"13,611.11",130.04,2.33,0.37,0.23,0.77,,
21,"33,611.11",130.04,9,"15,625",130.04,2.33,0.37,0.23,0.77,,
21,"33,611.11",130.04,9,"17,777.78",130.04,2.33,0.37,0.23,0.77,,
21,"33,611.11",130.04,13,"20,069.44",130.04,1.62,0.21,0.13,0.87,,
21,"33,611.11",130.04,21,"22,500",130.04,1.00,0.00,0.00,1.00,,
21,"33,611.11",130.04,21,"25,069.44",130.04,1.00,0.00,0.00,1.00,,
21,"33,611.11",130.04,21,"27,777.78",130.04,1.00,0.00,0.00,1.00,,
21,"33,611.11",130.04,21,"30,625",130.04,1.00,0.00,0.00,1.00,,
21,"33,611.11",130.04,21,"33,611.11",130.04,1.00,0.00,0.00,1.00,,
21,"33,611.11",130.04,21,"36,736.11",130.04,1.00,0.00,0.00,1.00,,
21,"33,611.11",130.04,25,"40,000",130.04,0.84,-0.08,0.05,0.95,,
21,"36,736.11",130.04,1,"5,625",130.04,21.00,1.32,0.84,0.16,,
21,"36,736.11",130.04,5,"6,944.44",130.04,4.20,0.62,0.40,0.60,,
21,"36,736.11",130.04,5,"8,402.78",130.04,4.20,0.62,0.40,0.60,,
21,"36,736.11",130.04,9,"10,000",130.04,2.33,0.37,0.23,0.77,,
21,"36,736.11",130.04,9,"11,736.11",130.04,2.33,0.37,0.23,0.77,,
21,"36,736.11",130.04,9,"13,611.11",130.04,2.33,0.37,0.23,0.77,,
21,"36,736.11",130.04,9,"15,625",130.04,2.33,0.37,0.23,0.77,,
21,"36,736.11",130.04,9,"17,777.78",130.04,2.33,0.37,0.23,0.77,,
21,"36,736.11",130.04,13,"20,069.44",130.04,1.62,0.21,0.13,0.87,,
21,"36,736.11",130.04,21,"22,500",130.04,1.00,0.00,0.00,1.00,,
21,"36,736.11",130.04,21,"25,069.44",130.04,1.00,0.00,0.00,1.00,,
21,"36,736.11",130.04,21,"27,777.78",130.04,1.00,0.00,0.00,1.00,,
21,"36,736.11",130.04,21,"30,625",130.04,1.00,0.00,0.00,1.00,,
21,"36,736.11",130.04,21,"33,611.11",130.04,1.00,0.00,0.00,1.00,,
21,"36,736.11",130.04,21,"36,736.11",130.04,1.00,0.00,0.00,1.00,,
21,"36,736.11",130.04,25,"40,000",130.04,0.84,-0.08,0.05,0.95,,
25,"40,000",130.04,1,"5,625",130.04,25.00,1.40,0.89,0.11,,
25,"40,000",130.04,5,"6,944.44",130.04,5.00,0.70,0.45,0.55,,
25,"40,000",130.04,5,"8,402.78",130.04,5.00,0.70,0.45,0.55,,
25,"40,000",130.04,9,"10,000",130.04,2.78,0.44,0.28,0.72,,
25,"40,000",130.04,9,"11,736.11",130.04,2.78,0.44,0.28,0.72,,
25,"40,000",130.04,9,"13,611.11",130.04,2.78,0.44,0.28,0.72,,
25,"40,000",130.04,9,"15,625",130.04,2.78,0.44,0.28,0.72,,
25,"40,000",130.04,9,"17,777.78",130.04,2.78,0.44,0.28,0.72,,
25,"40,000",130.04,13,"20,069.44",130.04,1.92,0.28,0.18,0.82,,
25,"40,000",130.04,21,"22,500",130.04,1.19,0.08,0.05,0.95,,
25,"40,000",130.04,21,"25,069.44",130.04,1.19,0.08,0.05,0.95,,
25,"40,000",130.04,21,"27,777.78",130.04,1.19,0.08,0.05,0.95,,
25,"40,000",130.04,21,"30,625",130.04,1.19,0.08,0.05,0.95,,
25,"40,000",130.04,21,"33,611.11",130.04,1.19,0.08,0.05,0.95,,
25,"40,000",130.04,21,"36,736.11",130.04,1.19,0.08,0.05,0.95,,
25,"40,000",130.04,25,"40,000",130.04,1.00,0.00,0.00,1.00,,
1,"5,625",150.82,1,"5,625",150.82,1.00,0.00,0.00,1.00,,
1,"5,625",150.82,5,"6,944.44",150.82,0.20,-0.70,0.45,0.55,,
1,"5,625",150.82,5,"8,402.78",150.82,0.20,-0.70,0.45,0.55,,
1,"5,625",150.82,5,"10,000",150.82,0.20,-0.70,0.45,0.55,,
1,"5,625",150.82,9,"11,736.11",150.82,0.11,-0.95,0.61,0.39,,
1,"5,625",150.82,9,"13,611.11",150.82,0.11,-0.95,0.61,0.39,,
1,"5,625",150.82,9,"15,625",150.82,0.11,-0.95,0.61,0.39,,
1,"5,625",150.82,9,"17,777.78",150.82,0.11,-0.95,0.61,0.39,,
1,"5,625",150.82,9,"20,069.44",150.82,0.11,-0.95,0.61,0.39,,
1,"5,625",150.82,9,"22,500",150.82,0.11,-0.95,0.61,0.39,,
1,"5,625",150.82,13,"25,069.44",150.82,0.08,-1.11,0.71,0.29,,
1,"5,625",150.82,13,"27,777.78",150.82,0.08,-1.11,0.71,0.29,,
1,"5,625",150.82,13,"30,625",150.82,0.08,-1.11,0.71,0.29,,
1,"5,625",150.82,21,"33,611.11",150.82,0.05,-1.32,0.84,0.16,,
1,"5,625",150.82,21,"36,736.11",150.82,0.05,-1.32,0.84,0.16,,
1,"5,625",150.82,21,"40,000",150.82,0.05,-1.32,0.84,0.16,,
5,"6,944.44",150.82,1,"5,625",150.82,5.00,0.70,0.45,0.55,,
5,"6,944.44",150.82,5,"6,944.44",150.82,1.00,0.00,0.00,1.00,,
5,"6,944.44",150.82,5,"8,402.78",150.82,1.00,0.00,0.00,1.00,,
5,"6,944.44",150.82,5,"10,000",150.82,1.00,0.00,0.00,1.00,,
5,"6,944.44",150.82,9,"11,736.11",150.82,0.56,-0.26,0.16,0.84,,
5,"6,944.44",150.82,9,"13,611.11",150.82,0.56,-0.26,0.16,0.84,,
5,"6,944.44",150.82,9,"15,625",150.82,0.56,-0.26,0.16,0.84,,
5,"6,944.44",150.82,9,"17,777.78",150.82,0.56,-0.26,0.16,0.84,,
5,"6,944.44",150.82,9,"20,069.44",150.82,0.56,-0.26,0.16,0.84,,
5,"6,944.44",150.82,9,"22,500",150.82,0.56,-0.26,0.16,0.84,,
5,"6,944.44",150.82,13,"25,069.44",150.82,0.38,-0.41,0.26,0.74,,
5,"6,944.44",150.82,13,"27,777.78",150.82,0.38,-0.41,0.26,0.74,,
5,"6,944.44",150.82,13,"30,625",150.82,0.38,-0.41,0.26,0.74,,
5,"6,944.44",150.82,21,"33,611.11",150.82,0.24,-0.62,0.40,0.60,,
5,"6,944.44",150.82,21,"36,736.11",150.82,0.24,-0.62,0.40,0.60,,
5,"6,944.44",150.82,21,"40,000",150.82,0.24,-0.62,0.40,0.60,,
5,"8,402.78",150.82,1,"5,625",150.82,5.00,0.70,0.45,0.55,,
5,"8,402.78",150.82,5,"6,944.44",150.82,1.00,0.00,0.00,1.00,,
5,"8,402.78",150.82,5,"8,402.78",150.82,1.00,0.00,0.00,1.00,,
5,"8,402.78",150.82,5,"10,000",150.82,1.00,0.00,0.00,1.00,,
5,"8,402.78",150.82,9,"11,736.11",150.82,0.56,-0.26,0.16,0.84,,
5,"8,402.78",150.82,9,"13,611.11",150.82,0.56,-0.26,0.16,0.84,,
5,"8,402.78",150.82,9,"15,625",150.82,0.56,-0.26,0.16,0.84,,
5,"8,402.78",150.82,9,"17,777.78",150.82,0.56,-0.26,0.16,0.84,,
5,"8,402.78",150.82,9,"20,069.44",150.82,0.56,-0.26,0.16,0.84,,
5,"8,402.78",150.82,9,"22,500",150.82,0.56,-0.26,0.16,0.84,,
5,"8,402.78",150.82,13,"25,069.44",150.82,0.38,-0.41,0.26,0.74,,
5,"8,402.78",150.82,13,"27,777.78",150.82,0.38,-0.41,0.26,0.74,,
5,"8,402.78",150.82,13,"30,625",150.82,0.38,-0.41,0.26,0.74,,
5,"8,402.78",150.82,21,"33,611.11",150.82,0.24,-0.62,0.40,0.60,,
5,"8,402.78",150.82,21,"36,736.11",150.82,0.24,-0.62,0.40,0.60,,
5,"8,402.78",150.82,21,"40,000",150.82,0.24,-0.62,0.40,0.60,,
5,"10,000",150.82,1,"5,625",150.82,5.00,0.70,0.45,0.55,,
5,"10,000",150.82,5,"6,944.44",150.82,1.00,0.00,0.00,1.00,,
5,"10,000",150.82,5,"8,402.78",150.82,1.00,0.00,0.00,1.00,,
5,"10,000",150.82,5,"10,000",150.82,1.00,0.00,0.00,1.00,,
5,"10,000",150.82,9,"11,736.11",150.82,0.56,-0.26,0.16,0.84,,
5,"10,000",150.82,9,"13,611.11",150.82,0.56,-0.26,0.16,0.84,,
5,"10,000",150.82,9,"15,625",150.82,0.56,-0.26,0.16,0.84,,
5,"10,000",150.82,9,"17,777.78",150.82,0.56,-0.26,0.16,0.84,,
5,"10,000",150.82,9,"20,069.44",150.82,0.56,-0.26,0.16,0.84,,
5,"10,000",150.82,9,"22,500",150.82,0.56,-0.26,0.16,0.84,,
5,"10,000",150.82,13,"25,069.44",150.82,0.38,-0.41,0.26,0.74,,
5,"10,000",150.82,13,"27,777.78",150.82,0.38,-0.41,0.26,0.74,,
5,"10,000",150.82,13,"30,625",150.82,0.38,-0.41,0.26,0.74,,
5,"10,000",150.82,21,"33,611.11",150.82,0.24,-0.62,0.40,0.60,,
5,"10,000",150.82,21,"36,736.11",150.82,0.24,-0.62,0.40,0.60,,
5,"10,000",150.82,21,"40,000",150.82,0.24,-0.62,0.40,0.60,,
9,"11,736.11",150.82,1,"5,625",150.82,9.00,0.95,0.61,0.39,,
9,"11,736.11",150.82,5,"6,944.44",150.82,1.80,0.26,0.16,0.84,,
9,"11,736.11",150.82,5,"8,402.78",150.82,1.80,0.26,0.16,0.84,,
9,"11,736.11",150.82,5,"10,000",150.82,1.80,0.26,0.16,0.84,,
9,"11,736.11",150.82,9,"11,736.11",150.82,1.00,0.00,0.00,1.00,,
9,"11,736.11",150.82,9,"13,611.11",150.82,1.00,0.00,0.00,1.00,,
9,"11,736.11",150.82,9,"15,625",150.82,1.00,0.00,0.00,1.00,,
9,"11,736.11",150.82,9,"17,777.78",150.82,1.00,0.00,0.00,1.00,,
9,"11,736.11",150.82,9,"20,069.44",150.82,1.00,0.00,0.00,1.00,,
9,"11,736.11",150.82,9,"22,500",150.82,1.00,0.00,0.00,1.00,,
9,"11,736.11",150.82,13,"25,069.44",150.82,0.69,-0.16,0.10,0.90,,
9,"11,736.11",150.82,13,"27,777.78",150.82,0.69,-0.16,0.10,0.90,,
9,"11,736.11",150.82,13,"30,625",150.82,0.69,-0.16,0.10,0.90,,
9,"11,736.11",150.82,21,"33,611.11",150.82,0.43,-0.37,0.23,0.77,,
9,"11,736.11",150.82,21,"36,736.11",150.82,0.43,-0.37,0.23,0.77,,
9,"11,736.11",150.82,21,"40,000",150.82,0.43,-0.37,0.23,0.77,,
9,"13,611.11",150.82,1,"5,625",150.82,9.00,0.95,0.61,0.39,,
9,"13,611.11",150.82,5,"6,944.44",150.82,1.80,0.26,0.16,0.84,,
9,"13,611.11",150.82,5,"8,402.78",150.82,1.80,0.26,0.16,0.84,,
9,"13,611.11",150.82,5,"10,000",150.82,1.80,0.26,0.16,0.84,,
9,"13,611.11",150.82,9,"11,736.11",150.82,1.00,0.00,0.00,1.00,,
9,"13,611.11",150.82,9,"13,611.11",150.82,1.00,0.00,0.00,1.00,,
9,"13,611.11",150.82,9,"15,625",150.82,1.00,0.00,0.00,1.00,,
9,"13,611.11",150.82,9,"17,777.78",150.82,1.00,0.00,0.00,1.00,,
9,"13,611.11",150.82,9,"20,069.44",150.82,1.00,0.00,0.00,1.00,,
9,"13,611.11",150.82,9,"22,500",150.82,1.00,0.00,0.00,1.00,,
9,"13,611.11",150.82,13,"25,069.44",150.82,0.69,-0.16,0.10,0.90,,
9,"13,611.11",150.82,13,"27,777.78",150.82,0.69,-0.16,0.10,0.90,,
9,"13,611.11",150.82,13,"30,625",150.82,0.69,-0.16,0.10,0.90,,
9,"13,611.11",150.82,21,"33,611.11",150.82,0.43,-0.37,0.23,0.77,,
9,"13,611.11",150.82,21,"36,736.11",150.82,0.43,-0.37,0.23,0.77,,
9,"13,611.11",150.82,21,"40,000",150.82,0.43,-0.37,0.23,0.77,,
9,"15,625",150.82,1,"5,625",150.82,9.00,0.95,0.61,0.39,,
9,"15,625",150.82,5,"6,944.44",150.82,1.80,0.26,0.16,0.84,,
9,"15,625",150.82,5,"8,402.78",150.82,1.80,0.26,0.16,0.84,,
9,"15,625",150.82,5,"10,000",150.82,1.80,0.26,0.16,0.84,,
9,"15,625",150.82,9,"11,736.11",150.82,1.00,0.00,0.00,1.00,,
9,"15,625",150.82,9,"13,611.11",150.82,1.00,0.00,0.00,1.00,,
9,"15,625",150.82,9,"15,625",150.82,1.00,0.00,0.00,1.00,,
9,"15,625",150.82,9,"17,777.78",150.82,1.00,0.00,0.00,1.00,,
9,"15,625",150.82,9,"20,069.44",150.82,1.00,0.00,0.00,1.00,,
9,"15,625",150.82,9,"22,500",150.82,1.00,0.00,0.00,1.00,,
9,"15,625",150.82,13,"25,069.44",150.82,0.69,-0.16,0.10,0.90,,
9,"15,625",150.82,13,"27,777.78",150.82,0.69,-0.16,0.10,0.90,,
9,"15,625",150.82,13,"30,625",150.82,0.69,-0.16,0.10,0.90,,
9,"15,625",150.82,21,"33,611.11",150.82,0.43,-0.37,0.23,0.77,,
9,"15,625",150.82,21,"36,736.11",150.82,0.43,-0.37,0.23,0.77,,
9,"15,625",150.82,21,"40,000",150.82,0.43,-0.37,0.23,0.77,,
9,"17,777.78",150.82,1,"5,625",150.82,9.00,0.95,0.61,0.39,,
9,"17,777.78",150.82,5,"6,944.44",150.82,1.80,0.26,0.16,0.84,,
9,"17,777.78",150.82,5,"8,402.78",150.82,1.80,0.26,0.16,0.84,,
9,"17,777.78",150.82,5,"10,000",150.82,1.80,0.26,0.16,0.84,,
9,"17,777.78",150.82,9,"11,736.11",150.82,1.00,0.00,0.00,1.00,,
9,"17,777.78",150.82,9,"13,611.11",150.82,1.00,0.00,0.00,1.00,,
9,"17,777.78",150.82,9,"15,625",150.82,1.00,0.00,0.00,1.00,,
9,"17,777.78",150.82,9,"17,777.78",150.82,1.00,0.00,0.00,1.00,,
9,"17,777.78",150.82,9,"20,069.44",150.82,1.00,0.00,0.00,1.00,,
9,"17,777.78",150.82,9,"22,500",150.82,1.00,0.00,0.00,1.00,,
9,"17,777.78",150.82,13,"25,069.44",150.82,0.69,-0.16,0.10,0.90,,
9,"17,777.78",150.82,13,"27,777.78",150.82,0.69,-0.16,0.10,0.90,,
9,"17,777.78",150.82,13,"30,625",150.82,0.69,-0.16,0.10,0.90,,
9,"17,777.78",150.82,21,"33,611.11",150.82,0.43,-0.37,0.23,0.77,,
9,"17,777.78",150.82,21,"36,736.11",150.82,0.43,-0.37,0.23,0.77,,
9,"17,777.78",150.82,21,"40,000",150.82,0.43,-0.37,0.23,0.77,,
9,"20,069.44",150.82,1,"5,625",150.82,9.00,0.95,0.61,0.39,,
9,"20,069.44",150.82,5,"6,944.44",150.82,1.80,0.26,0.16,0.84,,
9,"20,069.44",150.82,5,"8,402.78",150.82,1.80,0.26,0.16,0.84,,
9,"20,069.44",150.82,5,"10,000",150.82,1.80,0.26,0.16,0.84,,
9,"20,069.44",150.82,9,"11,736.11",150.82,1.00,0.00,0.00,1.00,,
9,"20,069.44",150.82,9,"13,611.11",150.82,1.00,0.00,0.00,1.00,,
9,"20,069.44",150.82,9,"15,625",150.82,1.00,0.00,0.00,1.00,,
9,"20,069.44",150.82,9,"17,777.78",150.82,1.00,0.00,0.00,1.00,,
9,"20,069.44",150.82,9,"20,069.44",150.82,1.00,0.00,0.00,1.00,,
9,"20,069.44",150.82,9,"22,500",150.82,1.00,0.00,0.00,1.00,,
9,"20,069.44",150.82,13,"25,069.44",150.82,0.69,-0.16,0.10,0.90,,
9,"20,069.44",150.82,13,"27,777.78",150.82,0.69,-0.16,0.10,0.90,,
9,"20,069.44",150.82,13,"30,625",150.82,0.69,-0.16,0.10,0.90,,
9,"20,069.44",150.82,21,"33,611.11",150.82,0.43,-0.37,0.23,0.77,,
9,"20,069.44",150.82,21,"36,736.11",150.82,0.43,-0.37,0.23,0.77,,
9,"20,069.44",150.82,21,"40,000",150.82,0.43,-0.37,0.23,0.77,,
9,"22,500",150.82,1,"5,625",150.82,9.00,0.95,0.61,0.39,,
9,"22,500",150.82,5,"6,944.44",150.82,1.80,0.26,0.16,0.84,,
9,"22,500",150.82,5,"8,402.78",150.82,1.80,0.26,0.16,0.84,,
9,"22,500",150.82,5,"10,000",150.82,1.80,0.26,0.16,0.84,,
9,"22,500",150.82,9,"11,736.11",150.82,1.00,0.00,0.00,1.00,,
9,"22,500",150.82,9,"13,611.11",150.82,1.00,0.00,0.00,1.00,,
9,"22,500",150.82,9,"15,625",150.82,1.00,0.00,0.00,1.00,,
9,"22,500",150.82,9,"17,777.78",150.82,1.00,0.00,0.00,1.00,,
9,"22,500",150.82,9,"20,069.44",150.82,1.00,0.00,0.00,1.00,,
9,"22,500",150.82,9,"22,500",150.82,1.00,0.00,0.00,1.00,,
9,"22,500",150.82,13,"25,069.44",150.82,0.69,-0.16,0.10,0.90,,
9,"22,500",150.82,13,"27,777.78",150.82,0.69,-0.16,0.10,0.90,,
9,"22,500",150.82,13,"30,625",150.82,0.69,-0.16,0.10,0.90,,
9,"22,500",150.82,21,"33,611.11",150.82,0.43,-0.37,0.23,0.77,,
9,"22,500",150.82,21,"36,736.11",150.82,0.43,-0.37,0.23,0.77,,
9,"22,500",150.82,21,"40,000",150.82,0.43,-0.37,0.23,0.77,,
13,"25,069.44",150.82,1,"5,625",150.82,13.00,1.11,0.71,0.29,,
13,"25,069.44",150.82,5,"6,944.44",150.82,2.60,0.41,0.26,0.74,,
13,"25,069.44",150.82,5,"8,402.78",150.82,2.60,0.41,0.26,0.74,,
13,"25,069.44",150.82,5,"10,000",150.82,2.60,0.41,0.26,0.74,,
13,"25,069.44",150.82,9,"11,736.11",150.82,1.44,0.16,0.10,0.90,,
13,"25,069.44",150.82,9,"13,611.11",150.82,1.44,0.16,0.10,0.90,,
13,"25,069.44",150.82,9,"15,625",150.82,1.44,0.16,0.10,0.90,,
13,"25,069.44",150.82,9,"17,777.78",150.82,1.44,0.16,0.10,0.90,,
13,"25,069.44",150.82,9,"20,069.44",150.82,1.44,0.16,0.10,0.90,,
13,"25,069.44",150.82,9,"22,500",150.82,1.44,0.16,0.10,0.90,,
13,"25,069.44",150.82,13,"25,069.44",150.82,1.00,0.00,0.00,1.00,,
13,"25,069.44",150.82,13,"27,777.78",150.82,1.00,0.00,0.00,1.00,,
13,"25,069.44",150.82,13,"30,625",150.82,1.00,0.00,0.00,1.00,,
13,"25,069.44",150.82,21,"33,611.11",150.82,0.62,-0.21,0.13,0.87,,
13,"25,069.44",150.82,21,"36,736.11",150.82,0.62,-0.21,0.13,0.87,,
13,"25,069.44",150.82,21,"40,000",150.82,0.62,-0.21,0.13,0.87,,
13,"27,777.78",150.82,1,"5,625",150.82,13.00,1.11,0.71,0.29,,
13,"27,777.78",150.82,5,"6,944.44",150.82,2.60,0.41,0.26,0.74,,
13,"27,777.78",150.82,5,"8,402.78",150.82,2.60,0.41,0.26,0.74,,
13,"27,777.78",150.82,5,"10,000",150.82,2.60,0.41,0.26,0.74,,
13,"27,777.78",150.82,9,"11,736.11",150.82,1.44,0.16,0.10,0.90,,
13,"27,777.78",150.82,9,"13,611.11",150.82,1.44,0.16,0.10,0.90,,
13,"27,777.78",150.82,9,"15,625",150.82,1.44,0.16,0.10,0.90,,
13,"27,777.78",150.82,9,"17,777.78",150.82,1.44,0.16,0.10,0.90,,
13,"27,777.78",150.82,9,"20,069.44",150.82,1.44,0.16,0.10,0.90,,
13,"27,777.78",150.82,9,"22,500",150.82,1.44,0.16,0.10,0.90,,
13,"27,777.78",150.82,13,"25,069.44",150.82,1.00,0.00,0.00,1.00,,
13,"27,777.78",150.82,13,"27,777.78",150.82,1.00,0.00,0.00,1.00,,
13,"27,777.78",150.82,13,"30,625",150.82,1.00,0.00,0.00,1.00,,
13,"27,777.78",150.82,21,"33,611.11",150.82,0.62,-0.21,0.13,0.87,,
13,"27,777.78",150.82,21,"36,736.11",150.82,0.62,-0.21,0.13,0.87,,
13,"27,777.78",150.82,21,"40,000",150.82,0.62,-0.21,0.13,0.87,,
13,"30,625",150.82,1,"5,625",150.82,13.00,1.11,0.71,0.29,,
13,"30,625",150.82,5,"6,944.44",150.82,2.60,0.41,0.26,0.74,,
13,"30,625",150.82,5,"8,402.78",150.82,2.60,0.41,0.26,0.74,,
13,"30,625",150.82,5,"10,000",150.82,2.60,0.41,0.26,0.74,,
13,"30,625",150.82,9,"11,736.11",150.82,1.44,0.16,0.10,0.90,,
13,"30,625",150.82,9,"13,611.11",150.82,1.44,0.16,0.10,0.90,,
13,"30,625",150.82,9,"15,625",150.82,1.44,0.16,0.10,0.90,,
13,"30,625",150.82,9,"17,777.78",150.82,1.44,0.16,0.10,0.90,,
13,"30,625",150.82,9,"20,069.44",150.82,1.44,0.16,0.10,0.90,,
13,"30,625",150.82,9,"22,500",150.82,1.44,0.16,0.10,0.90,,
13,"30,625",150.82,13,"25,069.44",150.82,1.00,0.00,0.00,1.00,,
13,"30,625",150.82,13,"27,777.78",150.82,1.00,0.00,0.00,1.00,,
13,"30,625",150.82,13,"30,625",150.82,1.00,0.00,0.00,1.00,,
13,"30,625",150.82,21,"33,611.11",150.82,0.62,-0.21,0.13,0.87,,
13,"30,625",150.82,21,"36,736.11",150.82,0.62,-0.21,0.13,0.87,,
13,"30,625",150.82,21,"40,000",150.82,0.62,-0.21,0.13,0.87,,
21,"33,611.11",150.82,1,"5,625",150.82,21.00,1.32,0.84,0.16,,
21,"33,611.11",150.82,5,"6,944.44",150.82,4.20,0.62,0.40,0.60,,
21,"33,611.11",150.82,5,"8,402.78",150.82,4.20,0.62,0.40,0.60,,
21,"33,611.11",150.82,5,"10,000",150.82,4.20,0.62,0.40,0.60,,
21,"33,611.11",150.82,9,"11,736.11",150.82,2.33,0.37,0.23,0.77,,
21,"33,611.11",150.82,9,"13,611.11",150.82,2.33,0.37,0.23,0.77,,
21,"33,611.11",150.82,9,"15,625",150.82,2.33,0.37,0.23,0.77,,
21,"33,611.11",150.82,9,"17,777.78",150.82,2.33,0.37,0.23,0.77,,
21,"33,611.11",150.82,9,"20,069.44",150.82,2.33,0.37,0.23,0.77,,
21,"33,611.11",150.82,9,"22,500",150.82,2.33,0.37,0.23,0.77,,
21,"33,611.11",150.82,13,"25,069.44",150.82,1.62,0.21,0.13,0.87,,
21,"33,611.11",150.82,13,"27,777.78",150.82,1.62,0.21,0.13,0.87,,
21,"33,611.11",150.82,13,"30,625",150.82,1.62,0.21,0.13,0.87,,
21,"33,611.11",150.82,21,"33,611.11",150.82,1.00,0.00,0.00,1.00,,
21,"33,611.11",150.82,21,"36,736.11",150.82,1.00,0.00,0.00,1.00,,
21,"33,611.11",150.82,21,"40,000",150.82,1.00,0.00,0.00,1.00,,
21,"36,736.11",150.82,1,"5,625",150.82,21.00,1.32,0.84,0.16,,
21,"36,736.11",150.82,5,"6,944.44",150.82,4.20,0.62,0.40,0.60,,
21,"36,736.11",150.82,5,"8,402.78",150.82,4.20,0.62,0.40,0.60,,
21,"36,736.11",150.82,5,"10,000",150.82,4.20,0.62,0.40,0.60,,
21,"36,736.11",150.82,9,"11,736.11",150.82,2.33,0.37,0.23,0.77,,
21,"36,736.11",150.82,9,"13,611.11",150.82,2.33,0.37,0.23,0.77,,
21,"36,736.11",150.82,9,"15,625",150.82,2.33,0.37,0.23,0.77,,
21,"36,736.11",150.82,9,"17,777.78",150.82,2.33,0.37,0.23,0.77,,
21,"36,736.11",150.82,9,"20,069.44",150.82,2.33,0.37,0.23,0.77,,
21,"36,736.11",150.82,9,"22,500",150.82,2.33,0.37,0.23,0.77,,
21,"36,736.11",150.82,13,"25,069.44",150.82,1.62,0.21,0.13,0.87,,
21,"36,736.11",150.82,13,"27,777.78",150.82,1.62,0.21,0.13,0.87,,
21,"36,736.11",150.82,13,"30,625",150.82,1.62,0.21,0.13,0.87,,
21,"36,736.11",150.82,21,"33,611.11",150.82,1.00,0.00,0.00,1.00,,
21,"36,736.11",150.82,21,"36,736.11",150.82,1.00,0.00,0.00,1.00,,
21,"36,736.11",150.82,21,"40,000",150.82,1.00,0.00,0.00,1.00,,
21,"40,000",150.82,1,"5,625",150.82,21.00,1.32,0.84,0.16,,
21,"40,000",150.82,5,"6,944.44",150.82,4.20,0.62,0.40,0.60,,
21,"40,000",150.82,5,"8,402.78",150.82,4.20,0.62,0.40,0.60,,
21,"40,000",150.82,5,"10,000",150.82,4.20,0.62,0.40,0.60,,
21,"40,000",150.82,9,"11,736.11",150.82,2.33,0.37,0.23,0.77,,
21,"40,000",150.82,9,"13,611.11",150.82,2.33,0.37,0.23,0.77,,
21,"40,000",150.82,9,"15,625",150.82,2.33,0.37,0.23,0.77,,
21,"40,000",150.82,9,"17,777.78",150.82,2.33,0.37,0.23,0.77,,
21,"40,000",150.82,9,"20,069.44",150.82,2.33,0.37,0.23,0.77,,
21,"40,000",150.82,9,"22,500",150.82,2.33,0.37,0.23,0.77,,
21,"40,000",150.82,13,"25,069.44",150.82,1.62,0.21,0.13,0.87,,
21,"40,000",150.82,13,"27,777.78",150.82,1.62,0.21,0.13,0.87,,
21,"40,000",150.82,13,"30,625",150.82,1.62,0.21,0.13,0.87,,
21,"40,000",150.82,21,"33,611.11",150.82,1.00,0.00,0.00,1.00,,
21,"40,000",150.82,21,"36,736.11",150.82,1.00,0.00,0.00,1.00,,
21,"40,000",150.82,21,"40,000",150.82,1.00,0.00,0.00,1.00,,
1,"5,625",173.13,1,"5,625",173.13,1.00,0.00,0.00,1.00,,
1,"5,625",173.13,5,"6,944.44",173.13,0.20,-0.70,0.45,0.55,,
1,"5,625",173.13,5,"8,402.78",173.13,0.20,-0.70,0.45,0.55,,
1,"5,625",173.13,5,"10,000",173.13,0.20,-0.70,0.45,0.55,,
1,"5,625",173.13,9,"11,736.11",173.13,0.11,-0.95,0.61,0.39,,
1,"5,625",173.13,9,"13,611.11",173.13,0.11,-0.95,0.61,0.39,,
1,"5,625",173.13,9,"15,625",173.13,0.11,-0.95,0.61,0.39,,
1,"5,625",173.13,13,"17,777.78",173.13,0.08,-1.11,0.71,0.29,,
1,"5,625",173.13,9,"20,069.44",173.13,0.11,-0.95,0.61,0.39,,
1,"5,625",173.13,9,"22,500",173.13,0.11,-0.95,0.61,0.39,,
1,"5,625",173.13,9,"25,069.44",173.13,0.11,-0.95,0.61,0.39,,
1,"5,625",173.13,13,"27,777.78",173.13,0.08,-1.11,0.71,0.29,,
1,"5,625",173.13,13,"30,625",173.13,0.08,-1.11,0.71,0.29,,
1,"5,625",173.13,21,"33,611.11",173.13,0.05,-1.32,0.84,0.16,,
1,"5,625",173.13,21,"36,736.11",173.13,0.05,-1.32,0.84,0.16,,
1,"5,625",173.13,21,"40,000",173.13,0.05,-1.32,0.84,0.16,,
5,"6,944.44",173.13,1,"5,625",173.13,5.00,0.70,0.45,0.55,,
